Date,Component_ID,Units_Used,Category
2024-10-18,DIODE-1N4148,2043,Semiconductor
2024-10-19,DIODE-1N4148,1619,Semiconductor
2024-10-20,DIODE-1N4148,1468,Semiconductor
2024-10-21,DIODE-1N4148,2072,Semiconductor
2024-10-22,DIODE-1N4148,1976,Semiconductor
2024-10-23,DIODE-1N4148,2062,Semiconductor
2024-10-24,DIODE-1N4148,2102,Semiconductor
2024-10-25,DIODE-1N4148,1994,Semiconductor
2024-10-26,DIODE-1N4148,1503,Semiconductor
2024-10-27,DIODE-1N4148,1539,Semiconductor
2024-10-28,DIODE-1N4148,2082,Semiconductor
2024-10-29,DIODE-1N4148,2088,Semiconductor
2024-10-30,DIODE-1N4148,1970,Semiconductor
2024-10-31,DIODE-1N4148,2000,Semiconductor
2024-11-01,DIODE-1N4148,2021,Semiconductor
2024-11-02,DIODE-1N4148,4213,Semiconductor
2024-11-03,DIODE-1N4148,1457,Semiconductor
2024-11-04,DIODE-1N4148,2069,Semiconductor
2024-11-05,DIODE-1N4148,1848,Semiconductor
2024-11-06,DIODE-1N4148,1886,Semiconductor
2024-11-07,DIODE-1N4148,2018,Semiconductor
2024-11-08,DIODE-1N4148,1966,Semiconductor
2024-11-09,DIODE-1N4148,1379,Semiconductor
2024-11-10,DIODE-1N4148,1548,Semiconductor
2024-11-11,DIODE-1N4148,2078,Semiconductor
2024-11-12,DIODE-1N4148,2044,Semiconductor
2024-11-13,DIODE-1N4148,2102,Semiconductor
2024-11-14,DIODE-1N4148,1954,Semiconductor
2024-11-15,DIODE-1N4148,2059,Semiconductor
2024-11-16,DIODE-1N4148,1521,Semiconductor
2024-11-17,DIODE-1N4148,1452,Semiconductor
2024-11-18,DIODE-1N4148,2103,Semiconductor
2024-11-19,DIODE-1N4148,2029,Semiconductor
2024-11-20,DIODE-1N4148,2045,Semiconductor
2024-11-21,DIODE-1N4148,2018,Semiconductor
2024-11-22,DIODE-1N4148,1910,Semiconductor
2024-11-23,DIODE-1N4148,1455,Semiconductor
2024-11-24,DIODE-1N4148,1422,Semiconductor
2024-11-25,DIODE-1N4148,2039,Semiconductor
2024-11-26,DIODE-1N4148,2096,Semiconductor
2024-11-27,DIODE-1N4148,2065,Semiconductor
2024-11-28,DIODE-1N4148,2047,Semiconductor
2024-11-29,DIODE-1N4148,1921,Semiconductor
2024-11-30,DIODE-1N4148,1583,Semiconductor
2024-12-01,DIODE-1N4148,1687,Semiconductor
2024-12-02,DIODE-1N4148,2073,Semiconductor
2024-12-03,DIODE-1N4148,2052,Semiconductor
2024-12-04,DIODE-1N4148,2010,Semiconductor
2024-12-05,DIODE-1N4148,2043,Semiconductor
2024-12-06,DIODE-1N4148,2013,Semiconductor
2024-12-07,DIODE-1N4148,1410,Semiconductor
2024-12-08,DIODE-1N4148,1529,Semiconductor
2024-12-09,DIODE-1N4148,1960,Semiconductor
2024-12-10,DIODE-1N4148,2084,Semiconductor
2024-12-11,DIODE-1N4148,2051,Semiconductor
2024-12-12,DIODE-1N4148,2129,Semiconductor
2024-12-13,DIODE-1N4148,1893,Semiconductor
2024-12-14,DIODE-1N4148,1540,Semiconductor
2024-12-15,DIODE-1N4148,1571,Semiconductor
2024-12-16,DIODE-1N4148,2030,Semiconductor
2024-12-17,DIODE-1N4148,2017,Semiconductor
2024-12-18,DIODE-1N4148,2025,Semiconductor
2024-12-19,DIODE-1N4148,2046,Semiconductor
2024-12-20,DIODE-1N4148,2123,Semiconductor
2024-12-21,DIODE-1N4148,1644,Semiconductor
2024-12-22,DIODE-1N4148,1626,Semiconductor
2024-12-23,DIODE-1N4148,1943,Semiconductor
2024-12-24,DIODE-1N4148,2025,Semiconductor
2024-12-25,DIODE-1N4148,2036,Semiconductor
2024-12-26,DIODE-1N4148,1902,Semiconductor
2024-12-27,DIODE-1N4148,1949,Semiconductor
2024-12-28,DIODE-1N4148,1499,Semiconductor
2024-12-29,DIODE-1N4148,1539,Semiconductor
2024-12-30,DIODE-1N4148,1978,Semiconductor
2024-12-31,DIODE-1N4148,2083,Semiconductor
2022-01-01,IC-ATMEGA328P,250,IC
2022-01-02,IC-ATMEGA328P,332,IC
2022-01-03,IC-ATMEGA328P,510,IC
2022-01-04,IC-ATMEGA328P,372,IC
2022-01-05,IC-ATMEGA328P,453,IC
2022-01-06,IC-ATMEGA328P,409,IC
2022-01-07,IC-ATMEGA328P,431,IC
2022-01-08,IC-ATMEGA328P,361,IC
2022-01-09,IC-ATMEGA328P,148,IC
2022-01-10,IC-ATMEGA328P,437,IC
2022-01-11,IC-ATMEGA328P,484,IC
2022-01-12,IC-ATMEGA328P,493,IC
2022-01-13,IC-ATMEGA328P,462,IC
2022-01-14,IC-ATMEGA328P,474,IC
2022-01-15,IC-ATMEGA328P,353,IC
2022-01-16,IC-ATMEGA328P,204,IC
2022-01-17,IC-ATMEGA328P,504,IC
2022-01-18,IC-ATMEGA328P,494,IC
2022-01-19,IC-ATMEGA328P,437,IC
2022-01-20,IC-ATMEGA328P,587,IC
2022-01-21,IC-ATMEGA328P,1055,IC
2022-01-22,IC-ATMEGA328P,244,IC
2022-01-23,IC-ATMEGA328P,368,IC
2022-01-24,IC-ATMEGA328P,381,IC
2022-01-25,IC-ATMEGA328P,469,IC
2022-01-26,IC-ATMEGA328P,524,IC
2022-01-27,IC-ATMEGA328P,553,IC
2022-01-28,IC-ATMEGA328P,424,IC
2022-01-29,IC-ATMEGA328P,269,IC
2022-01-30,IC-ATMEGA328P,275,IC
2022-01-31,IC-ATMEGA328P,400,IC
2022-02-01,IC-ATMEGA328P,466,IC
2022-02-02,IC-ATMEGA328P,491,IC
2022-02-03,IC-ATMEGA328P,373,IC
2022-02-04,IC-ATMEGA328P,446,IC
2022-02-05,IC-ATMEGA328P,244,IC
2022-02-06,IC-ATMEGA328P,264,IC
2022-02-07,IC-ATMEGA328P,477,IC
2022-02-08,IC-ATMEGA328P,452,IC
2022-02-09,IC-ATMEGA328P,440,IC
2022-02-10,IC-ATMEGA328P,476,IC
2022-02-11,IC-ATMEGA328P,512,IC
2022-02-12,IC-ATMEGA328P,298,IC
2022-02-13,IC-ATMEGA328P,236,IC
2022-02-14,IC-ATMEGA328P,373,IC
2022-02-15,IC-ATMEGA328P,449,IC
2022-02-16,IC-ATMEGA328P,400,IC
2022-02-17,IC-ATMEGA328P,521,IC
2022-02-18,IC-ATMEGA328P,358,IC
2022-02-19,IC-ATMEGA328P,342,IC
2022-02-20,IC-ATMEGA328P,219,IC
2022-02-21,IC-ATMEGA328P,547,IC
2022-02-22,IC-ATMEGA328P,487,IC
2022-02-23,IC-ATMEGA328P,378,IC
2022-02-24,IC-ATMEGA328P,447,IC
2022-02-25,IC-ATMEGA328P,505,IC
2022-02-26,IC-ATMEGA328P,195,IC
2022-02-27,IC-ATMEGA328P,329,IC
2022-02-28,IC-ATMEGA328P,431,IC
2022-03-01,IC-ATMEGA328P,435,IC
2022-03-02,IC-ATMEGA328P,493,IC
2022-03-03,IC-ATMEGA328P,378,IC
2022-03-04,IC-ATMEGA328P,482,IC
2022-03-05,IC-ATMEGA328P,287,IC
2022-03-06,IC-ATMEGA328P,295,IC
2022-03-07,IC-ATMEGA328P,441,IC
2022-03-08,IC-ATMEGA328P,498,IC
2022-03-09,IC-ATMEGA328P,418,IC
2022-03-10,IC-ATMEGA328P,427,IC
2022-03-11,IC-ATMEGA328P,437,IC
2022-03-12,IC-ATMEGA328P,232,IC
2022-03-13,IC-ATMEGA328P,288,IC
2022-03-14,IC-ATMEGA328P,419,IC
2022-03-15,IC-ATMEGA328P,521,IC
2022-03-16,IC-ATMEGA328P,513,IC
2022-03-17,IC-ATMEGA328P,466,IC
2022-03-18,IC-ATMEGA328P,335,IC
2022-03-19,IC-ATMEGA328P,208,IC
2022-03-20,IC-ATMEGA328P,241,IC
2022-03-21,IC-ATMEGA328P,419,IC
2022-03-22,IC-ATMEGA328P,453,IC
2022-03-23,IC-ATMEGA328P,619,IC
2022-03-24,IC-ATMEGA328P,367,IC
2022-03-25,IC-ATMEGA328P,479,IC
2022-03-26,IC-ATMEGA328P,299,IC
2022-03-27,IC-ATMEGA328P,282,IC
2022-03-28,IC-ATMEGA328P,380,IC
2022-03-29,IC-ATMEGA328P,1040,IC
2022-03-30,IC-ATMEGA328P,397,IC
2022-03-31,IC-ATMEGA328P,437,IC
2022-04-01,IC-ATMEGA328P,444,IC
2022-04-02,IC-ATMEGA328P,260,IC
2022-04-03,IC-ATMEGA328P,134,IC
2022-04-04,IC-ATMEGA328P,376,IC
2022-04-05,IC-ATMEGA328P,958,IC
2022-04-06,IC-ATMEGA328P,363,IC
2022-04-07,IC-ATMEGA328P,508,IC
2022-04-08,IC-ATMEGA328P,505,IC
2022-04-09,IC-ATMEGA328P,365,IC
2022-04-10,IC-ATMEGA328P,190,IC
2022-04-11,IC-ATMEGA328P,502,IC
2022-04-12,IC-ATMEGA328P,406,IC
2022-04-13,IC-ATMEGA328P,472,IC
2022-04-14,IC-ATMEGA328P,356,IC
2022-04-15,IC-ATMEGA328P,475,IC
2022-04-16,IC-ATMEGA328P,371,IC
2022-04-17,IC-ATMEGA328P,285,IC
2022-04-18,IC-ATMEGA328P,374,IC
2022-04-19,IC-ATMEGA328P,449,IC
2022-04-20,IC-ATMEGA328P,463,IC
2022-04-21,IC-ATMEGA328P,1489,IC
2022-04-22,IC-ATMEGA328P,458,IC
2022-04-23,IC-ATMEGA328P,219,IC
2022-04-24,IC-ATMEGA328P,174,IC
2022-04-25,IC-ATMEGA328P,537,IC
2022-04-26,IC-ATMEGA328P,443,IC
2022-04-27,IC-ATMEGA328P,464,IC
2022-04-28,IC-ATMEGA328P,436,IC
2022-04-29,IC-ATMEGA328P,469,IC
2022-04-30,IC-ATMEGA328P,317,IC
2022-05-01,IC-ATMEGA328P,302,IC
2022-05-02,IC-ATMEGA328P,333,IC
2022-05-03,IC-ATMEGA328P,504,IC
2022-05-04,IC-ATMEGA328P,451,IC
2022-05-05,IC-ATMEGA328P,396,IC
2022-05-06,IC-ATMEGA328P,548,IC
2022-05-07,IC-ATMEGA328P,399,IC
2022-05-08,IC-ATMEGA328P,310,IC
2022-05-09,IC-ATMEGA328P,466,IC
2022-05-10,IC-ATMEGA328P,512,IC
2022-05-11,IC-ATMEGA328P,508,IC
2022-05-12,IC-ATMEGA328P,449,IC
2022-05-13,IC-ATMEGA328P,464,IC
2022-05-14,IC-ATMEGA328P,377,IC
2022-05-15,IC-ATMEGA328P,217,IC
2022-05-16,IC-ATMEGA328P,433,IC
2022-05-17,IC-ATMEGA328P,360,IC
2022-05-18,IC-ATMEGA328P,423,IC
2022-05-19,IC-ATMEGA328P,460,IC
2022-05-20,IC-ATMEGA328P,373,IC
2022-05-21,IC-ATMEGA328P,274,IC
2022-05-22,IC-ATMEGA328P,265,IC
2022-05-23,IC-ATMEGA328P,547,IC
2022-05-24,IC-ATMEGA328P,390,IC
2022-05-25,IC-ATMEGA328P,729,IC
2022-05-26,IC-ATMEGA328P,457,IC
2022-05-27,IC-ATMEGA328P,452,IC
2022-05-28,IC-ATMEGA328P,362,IC
2022-05-29,IC-ATMEGA328P,303,IC
2022-05-30,IC-ATMEGA328P,407,IC
2022-05-31,IC-ATMEGA328P,436,IC
2022-06-01,IC-ATMEGA328P,301,IC
2022-06-02,IC-ATMEGA328P,269,IC
2022-06-03,IC-ATMEGA328P,303,IC
2022-06-04,IC-ATMEGA328P,90,IC
2022-06-05,IC-ATMEGA328P,215,IC
2022-06-06,IC-ATMEGA328P,362,IC
2022-06-07,IC-ATMEGA328P,272,IC
2022-06-08,IC-ATMEGA328P,285,IC
2022-06-09,IC-ATMEGA328P,357,IC
2022-06-10,IC-ATMEGA328P,957,IC
2022-06-11,IC-ATMEGA328P,164,IC
2022-06-12,IC-ATMEGA328P,138,IC
2022-06-13,IC-ATMEGA328P,904,IC
2022-06-14,IC-ATMEGA328P,236,IC
2022-06-15,IC-ATMEGA328P,309,IC
2022-06-16,IC-ATMEGA328P,390,IC
2022-06-17,IC-ATMEGA328P,372,IC
2022-06-18,IC-ATMEGA328P,140,IC
2022-06-19,IC-ATMEGA328P,183,IC
2022-06-20,IC-ATMEGA328P,282,IC
2022-06-21,IC-ATMEGA328P,440,IC
2022-06-22,IC-ATMEGA328P,284,IC
2022-06-23,IC-ATMEGA328P,419,IC
2022-06-24,IC-ATMEGA328P,356,IC
2022-06-25,IC-ATMEGA328P,609,IC
2022-06-26,IC-ATMEGA328P,162,IC
2022-06-27,IC-ATMEGA328P,396,IC
2022-06-28,IC-ATMEGA328P,359,IC
2022-06-29,IC-ATMEGA328P,360,IC
2022-06-30,IC-ATMEGA328P,368,IC
2022-07-01,IC-ATMEGA328P,320,IC
2022-07-02,IC-ATMEGA328P,206,IC
2022-07-03,IC-ATMEGA328P,90,IC
2022-07-04,IC-ATMEGA328P,275,IC
2022-07-05,IC-ATMEGA328P,281,IC
2022-07-06,IC-ATMEGA328P,435,IC
2022-07-07,IC-ATMEGA328P,329,IC
2022-07-08,IC-ATMEGA328P,413,IC
2022-07-09,IC-ATMEGA328P,90,IC
2022-07-10,IC-ATMEGA328P,90,IC
2022-07-11,IC-ATMEGA328P,267,IC
2022-07-12,IC-ATMEGA328P,322,IC
2022-07-13,IC-ATMEGA328P,444,IC
2022-07-14,IC-ATMEGA328P,324,IC
2022-07-15,IC-ATMEGA328P,408,IC
2022-07-16,IC-ATMEGA328P,172,IC
2022-07-17,IC-ATMEGA328P,90,IC
2022-07-18,IC-ATMEGA328P,307,IC
2022-07-19,IC-ATMEGA328P,497,IC
2022-07-20,IC-ATMEGA328P,221,IC
2022-07-21,IC-ATMEGA328P,345,IC
2022-07-22,IC-ATMEGA328P,413,IC
2022-07-23,IC-ATMEGA328P,90,IC
2022-07-24,IC-ATMEGA328P,150,IC
2022-07-25,IC-ATMEGA328P,266,IC
2022-07-26,IC-ATMEGA328P,248,IC
2022-07-27,IC-ATMEGA328P,294,IC
2022-07-28,IC-ATMEGA328P,324,IC
2022-07-29,IC-ATMEGA328P,274,IC
2022-07-30,IC-ATMEGA328P,124,IC
2022-07-31,IC-ATMEGA328P,147,IC
2022-08-01,IC-ATMEGA328P,443,IC
2022-08-02,IC-ATMEGA328P,739,IC
2022-08-03,IC-ATMEGA328P,367,IC
2022-08-04,IC-ATMEGA328P,396,IC
2022-08-05,IC-ATMEGA328P,261,IC
2022-08-06,IC-ATMEGA328P,139,IC
2022-08-07,IC-ATMEGA328P,141,IC
2022-08-08,IC-ATMEGA328P,338,IC
2022-08-09,IC-ATMEGA328P,293,IC
2022-08-10,IC-ATMEGA328P,402,IC
2022-08-11,IC-ATMEGA328P,277,IC
2022-08-12,IC-ATMEGA328P,1115,IC
2022-08-13,IC-ATMEGA328P,163,IC
2022-08-14,IC-ATMEGA328P,147,IC
2022-08-15,IC-ATMEGA328P,329,IC
2022-08-16,IC-ATMEGA328P,426,IC
2022-08-17,IC-ATMEGA328P,230,IC
2022-08-18,IC-ATMEGA328P,436,IC
2022-08-19,IC-ATMEGA328P,312,IC
2022-08-20,IC-ATMEGA328P,530,IC
2022-08-21,IC-ATMEGA328P,165,IC
2022-08-22,IC-ATMEGA328P,919,IC
2022-08-23,IC-ATMEGA328P,334,IC
2022-08-24,IC-ATMEGA328P,362,IC
2022-08-25,IC-ATMEGA328P,306,IC
2022-08-26,IC-ATMEGA328P,482,IC
2022-08-27,IC-ATMEGA328P,105,IC
2022-08-28,IC-ATMEGA328P,189,IC
2022-08-29,IC-ATMEGA328P,309,IC
2022-08-30,IC-ATMEGA328P,365,IC
2022-08-31,IC-ATMEGA328P,248,IC
2022-09-01,IC-ATMEGA328P,553,IC
2022-09-02,IC-ATMEGA328P,536,IC
2022-09-03,IC-ATMEGA328P,254,IC
2022-09-04,IC-ATMEGA328P,340,IC
2022-09-05,IC-ATMEGA328P,445,IC
2022-09-06,IC-ATMEGA328P,469,IC
2022-09-07,IC-ATMEGA328P,456,IC
2022-09-08,IC-ATMEGA328P,428,IC
2022-09-09,IC-ATMEGA328P,503,IC
2022-09-10,IC-ATMEGA328P,381,IC
2022-09-11,IC-ATMEGA328P,226,IC
2022-09-12,IC-ATMEGA328P,541,IC
2022-09-13,IC-ATMEGA328P,508,IC
2022-09-14,IC-ATMEGA328P,469,IC
2022-09-15,IC-ATMEGA328P,471,IC
2022-09-16,IC-ATMEGA328P,511,IC
2022-09-17,IC-ATMEGA328P,364,IC
2022-09-18,IC-ATMEGA328P,285,IC
2022-09-19,IC-ATMEGA328P,500,IC
2022-09-20,IC-ATMEGA328P,418,IC
2022-09-21,IC-ATMEGA328P,418,IC
2022-09-22,IC-ATMEGA328P,483,IC
2022-09-23,IC-ATMEGA328P,391,IC
2022-09-24,IC-ATMEGA328P,282,IC
2022-09-25,IC-ATMEGA328P,602,IC
2022-09-26,IC-ATMEGA328P,533,IC
2022-09-27,IC-ATMEGA328P,444,IC
2022-09-28,IC-ATMEGA328P,479,IC
2022-09-29,IC-ATMEGA328P,479,IC
2022-09-30,IC-ATMEGA328P,398,IC
2022-10-01,IC-ATMEGA328P,583,IC
2022-10-02,IC-ATMEGA328P,612,IC
2022-10-03,IC-ATMEGA328P,793,IC
2022-10-04,IC-ATMEGA328P,719,IC
2022-10-05,IC-ATMEGA328P,719,IC
2022-10-06,IC-ATMEGA328P,776,IC
2022-10-07,IC-ATMEGA328P,649,IC
2022-10-08,IC-ATMEGA328P,1043,IC
2022-10-09,IC-ATMEGA328P,642,IC
2022-10-10,IC-ATMEGA328P,748,IC
2022-10-11,IC-ATMEGA328P,790,IC
2022-10-12,IC-ATMEGA328P,723,IC
2022-10-13,IC-ATMEGA328P,680,IC
2022-10-14,IC-ATMEGA328P,663,IC
2022-10-15,IC-ATMEGA328P,583,IC
2022-10-16,IC-ATMEGA328P,569,IC
2022-10-17,IC-ATMEGA328P,743,IC
2022-10-18,IC-ATMEGA328P,705,IC
2022-10-19,IC-ATMEGA328P,740,IC
2022-10-20,IC-ATMEGA328P,636,IC
2022-10-21,IC-ATMEGA328P,747,IC
2022-10-22,IC-ATMEGA328P,507,IC
2022-10-23,IC-ATMEGA328P,519,IC
2022-10-24,IC-ATMEGA328P,711,IC
2022-10-25,IC-ATMEGA328P,772,IC
2022-10-26,IC-ATMEGA328P,801,IC
2022-10-27,IC-ATMEGA328P,719,IC
2022-10-28,IC-ATMEGA328P,795,IC
2022-10-29,IC-ATMEGA328P,1132,IC
2022-10-30,IC-ATMEGA328P,607,IC
2022-10-31,IC-ATMEGA328P,817,IC
2022-11-01,IC-ATMEGA328P,759,IC
2022-11-02,IC-ATMEGA328P,817,IC
2022-11-03,IC-ATMEGA328P,700,IC
2022-11-04,IC-ATMEGA328P,724,IC
2022-11-05,IC-ATMEGA328P,504,IC
2022-11-06,IC-ATMEGA328P,628,IC
2022-11-07,IC-ATMEGA328P,789,IC
2022-11-08,IC-ATMEGA328P,798,IC
2022-11-09,IC-ATMEGA328P,751,IC
2022-11-10,IC-ATMEGA328P,833,IC
2022-11-11,IC-ATMEGA328P,692,IC
2022-11-12,IC-ATMEGA328P,537,IC
2022-11-13,IC-ATMEGA328P,608,IC
2022-11-14,IC-ATMEGA328P,770,IC
2022-11-15,IC-ATMEGA328P,716,IC
2022-11-16,IC-ATMEGA328P,757,IC
2022-11-17,IC-ATMEGA328P,813,IC
2022-11-18,IC-ATMEGA328P,724,IC
2022-11-19,IC-ATMEGA328P,723,IC
2022-11-20,IC-ATMEGA328P,639,IC
2022-11-21,IC-ATMEGA328P,782,IC
2022-11-22,IC-ATMEGA328P,711,IC
2022-11-23,IC-ATMEGA328P,802,IC
2022-11-24,IC-ATMEGA328P,692,IC
2022-11-25,IC-ATMEGA328P,820,IC
2022-11-26,IC-ATMEGA328P,920,IC
2022-11-27,IC-ATMEGA328P,635,IC
2022-11-28,IC-ATMEGA328P,687,IC
2022-11-29,IC-ATMEGA328P,846,IC
2022-11-30,IC-ATMEGA328P,746,IC
2022-12-01,IC-ATMEGA328P,664,IC
2022-12-02,IC-ATMEGA328P,775,IC
2022-12-03,IC-ATMEGA328P,577,IC
2022-12-04,IC-ATMEGA328P,432,IC
2022-12-05,IC-ATMEGA328P,741,IC
2022-12-06,IC-ATMEGA328P,817,IC
2022-12-07,IC-ATMEGA328P,791,IC
2022-12-08,IC-ATMEGA328P,711,IC
2022-12-09,IC-ATMEGA328P,689,IC
2022-12-10,IC-ATMEGA328P,471,IC
2022-12-11,IC-ATMEGA328P,574,IC
2022-12-12,IC-ATMEGA328P,774,IC
2022-12-13,IC-ATMEGA328P,643,IC
2022-12-14,IC-ATMEGA328P,680,IC
2022-12-15,IC-ATMEGA328P,720,IC
2022-12-16,IC-ATMEGA328P,691,IC
2022-12-17,IC-ATMEGA328P,500,IC
2022-12-18,IC-ATMEGA328P,553,IC
2022-12-19,IC-ATMEGA328P,721,IC
2022-12-20,IC-ATMEGA328P,725,IC
2022-12-21,IC-ATMEGA328P,738,IC
2022-12-22,IC-ATMEGA328P,1491,IC
2022-12-23,IC-ATMEGA328P,730,IC
2022-12-24,IC-ATMEGA328P,580,IC
2022-12-25,IC-ATMEGA328P,583,IC
2022-12-26,IC-ATMEGA328P,730,IC
2022-12-27,IC-ATMEGA328P,691,IC
2022-12-28,IC-ATMEGA328P,708,IC
2022-12-29,IC-ATMEGA328P,794,IC
2022-12-30,IC-ATMEGA328P,817,IC
2022-12-31,IC-ATMEGA328P,528,IC
2023-01-01,IC-ATMEGA328P,252,IC
2023-01-02,IC-ATMEGA328P,530,IC
2023-01-03,IC-ATMEGA328P,528,IC
2023-01-04,IC-ATMEGA328P,451,IC
2023-01-05,IC-ATMEGA328P,1165,IC
2023-01-06,IC-ATMEGA328P,571,IC
2023-01-07,IC-ATMEGA328P,274,IC
2023-01-08,IC-ATMEGA328P,426,IC
2023-01-09,IC-ATMEGA328P,449,IC
2023-01-10,IC-ATMEGA328P,412,IC
2023-01-11,IC-ATMEGA328P,516,IC
2023-01-12,IC-ATMEGA328P,390,IC
2023-01-13,IC-ATMEGA328P,487,IC
2023-01-14,IC-ATMEGA328P,1023,IC
2023-01-15,IC-ATMEGA328P,249,IC
2023-01-16,IC-ATMEGA328P,507,IC
2023-01-17,IC-ATMEGA328P,468,IC
2023-01-18,IC-ATMEGA328P,1026,IC
2023-01-19,IC-ATMEGA328P,418,IC
2023-01-20,IC-ATMEGA328P,494,IC
2023-01-21,IC-ATMEGA328P,249,IC
2023-01-22,IC-ATMEGA328P,1200,IC
2023-01-23,IC-ATMEGA328P,452,IC
2023-01-24,IC-ATMEGA328P,1495,IC
2023-01-25,IC-ATMEGA328P,565,IC
2023-01-26,IC-ATMEGA328P,480,IC
2023-01-27,IC-ATMEGA328P,533,IC
2023-01-28,IC-ATMEGA328P,264,IC
2023-01-29,IC-ATMEGA328P,317,IC
2023-01-30,IC-ATMEGA328P,416,IC
2023-01-31,IC-ATMEGA328P,427,IC
2023-02-01,IC-ATMEGA328P,413,IC
2023-02-02,IC-ATMEGA328P,481,IC
2023-02-03,IC-ATMEGA328P,457,IC
2023-02-04,IC-ATMEGA328P,293,IC
2023-02-05,IC-ATMEGA328P,386,IC
2023-02-06,IC-ATMEGA328P,459,IC
2023-02-07,IC-ATMEGA328P,423,IC
2023-02-08,IC-ATMEGA328P,424,IC
2023-02-09,IC-ATMEGA328P,518,IC
2023-02-10,IC-ATMEGA328P,601,IC
2023-02-11,IC-ATMEGA328P,258,IC
2023-02-12,IC-ATMEGA328P,279,IC
2023-02-13,IC-ATMEGA328P,387,IC
2023-02-14,IC-ATMEGA328P,483,IC
2023-02-15,IC-ATMEGA328P,548,IC
2023-02-16,IC-ATMEGA328P,531,IC
2023-02-17,IC-ATMEGA328P,484,IC
2023-02-18,IC-ATMEGA328P,1068,IC
2023-02-19,IC-ATMEGA328P,258,IC
2023-02-20,IC-ATMEGA328P,466,IC
2023-02-21,IC-ATMEGA328P,790,IC
2023-02-22,IC-ATMEGA328P,717,IC
2023-02-23,IC-ATMEGA328P,464,IC
2023-02-24,IC-ATMEGA328P,540,IC
2023-02-25,IC-ATMEGA328P,335,IC
2023-02-26,IC-ATMEGA328P,768,IC
2023-02-27,IC-ATMEGA328P,539,IC
2023-02-28,IC-ATMEGA328P,464,IC
2023-03-01,IC-ATMEGA328P,547,IC
2023-03-02,IC-ATMEGA328P,1225,IC
2023-03-03,IC-ATMEGA328P,499,IC
2023-03-04,IC-ATMEGA328P,336,IC
2023-03-05,IC-ATMEGA328P,252,IC
2023-03-06,IC-ATMEGA328P,518,IC
2023-03-07,IC-ATMEGA328P,498,IC
2023-03-08,IC-ATMEGA328P,540,IC
2023-03-09,IC-ATMEGA328P,513,IC
2023-03-10,IC-ATMEGA328P,415,IC
2023-03-11,IC-ATMEGA328P,326,IC
2023-03-12,IC-ATMEGA328P,295,IC
2023-03-13,IC-ATMEGA328P,555,IC
2023-03-14,IC-ATMEGA328P,516,IC
2023-03-15,IC-ATMEGA328P,608,IC
2023-03-16,IC-ATMEGA328P,392,IC
2023-03-17,IC-ATMEGA328P,560,IC
2023-03-18,IC-ATMEGA328P,303,IC
2023-03-19,IC-ATMEGA328P,309,IC
2023-03-20,IC-ATMEGA328P,389,IC
2023-03-21,IC-ATMEGA328P,456,IC
2023-03-22,IC-ATMEGA328P,442,IC
2023-03-23,IC-ATMEGA328P,446,IC
2023-03-24,IC-ATMEGA328P,432,IC
2023-03-25,IC-ATMEGA328P,315,IC
2023-03-26,IC-ATMEGA328P,365,IC
2023-03-27,IC-ATMEGA328P,536,IC
2023-03-28,IC-ATMEGA328P,488,IC
2023-03-29,IC-ATMEGA328P,463,IC
2023-03-30,IC-ATMEGA328P,510,IC
2023-03-31,IC-ATMEGA328P,417,IC
2023-04-01,IC-ATMEGA328P,308,IC
2023-04-02,IC-ATMEGA328P,334,IC
2023-04-03,IC-ATMEGA328P,497,IC
2023-04-04,IC-ATMEGA328P,425,IC
2023-04-05,IC-ATMEGA328P,434,IC
2023-04-06,IC-ATMEGA328P,419,IC
2023-04-07,IC-ATMEGA328P,469,IC
2023-04-08,IC-ATMEGA328P,355,IC
2023-04-09,IC-ATMEGA328P,356,IC
2023-04-10,IC-ATMEGA328P,530,IC
2023-04-11,IC-ATMEGA328P,538,IC
2023-04-12,IC-ATMEGA328P,462,IC
2023-04-13,IC-ATMEGA328P,629,IC
2023-04-14,IC-ATMEGA328P,423,IC
2023-04-15,IC-ATMEGA328P,292,IC
2023-04-16,IC-ATMEGA328P,308,IC
2023-04-17,IC-ATMEGA328P,532,IC
2023-04-18,IC-ATMEGA328P,507,IC
2023-04-19,IC-ATMEGA328P,466,IC
2023-04-20,IC-ATMEGA328P,511,IC
2023-04-21,IC-ATMEGA328P,393,IC
2023-04-22,IC-ATMEGA328P,345,IC
2023-04-23,IC-ATMEGA328P,317,IC
2023-04-24,IC-ATMEGA328P,466,IC
2023-04-25,IC-ATMEGA328P,538,IC
2023-04-26,IC-ATMEGA328P,454,IC
2023-04-27,IC-ATMEGA328P,492,IC
2023-04-28,IC-ATMEGA328P,443,IC
2023-04-29,IC-ATMEGA328P,236,IC
2023-04-30,IC-ATMEGA328P,368,IC
2023-05-01,IC-ATMEGA328P,397,IC
2023-05-02,IC-ATMEGA328P,546,IC
2023-05-03,IC-ATMEGA328P,454,IC
2023-05-04,IC-ATMEGA328P,556,IC
2023-05-05,IC-ATMEGA328P,588,IC
2023-05-06,IC-ATMEGA328P,971,IC
2023-05-07,IC-ATMEGA328P,271,IC
2023-05-08,IC-ATMEGA328P,479,IC
2023-05-09,IC-ATMEGA328P,436,IC
2023-05-10,IC-ATMEGA328P,525,IC
2023-05-11,IC-ATMEGA328P,1347,IC
2023-05-12,IC-ATMEGA328P,485,IC
